"CELL30M","X","Y","RASTERVALU","GT90PCT","ISO3"
"63587","-66.25","45.75","762","1","CAN"
"63718","-0.75","45.75","3569","1","FRA"
"63719","-0.25","45.75","3525","1","FRA"
"63720","0.25","45.75","3525","1","FRA"
"63721","0.75","45.75","3274","1","FRA"
"63722","1.25","45.75","3149","1","FRA"
"63723","1.75","45.75","1835","1","FRA"
"63724","2.25","45.75","1437","1","FRA"
"63725","2.75","45.75","1797","1","FRA"
"63726","3.25","45.75","2678","1","FRA"
"63727","3.75","45.75","1549","1","FRA"
"63728","4.25","45.75","3553","1","FRA"
"63729","4.75","45.75","3086","1","FRA"
"63730","5.25","45.75","2201","1","FRA"
"63732","6.25","45.75","739","1","FRA"
"63737","8.75","45.75","1363","1","ITA"
"63738","9.25","45.75","1328","1","ITA"
"63739","9.75","45.75","1607","1","ITA"
"63740","10.25","45.75","1489","1","ITA"
"63741","10.75","45.75","931","1","ITA"
"63742","11.25","45.75","1057","1","ITA"
"63743","11.75","45.75","2405","1","ITA"
"63744","12.25","45.75","2958","1","ITA"
"63745","12.75","45.75","3161","1","ITA"
"63748","14.25","45.75","1348","1","SVN"
"63749","14.75","45.75","2436","1","SVN"
"63750","15.25","45.75","2436","1","SVN"
"63751","15.75","45.75","3406","1","HRV"
"63752","16.25","45.75","3413","1","HRV"
"63753","16.75","45.75","3242","1","HRV"
"63754","17.25","45.75","2839","1","HRV"
"63755","17.75","45.75","2859","1","HRV"
"63756","18.25","45.75","3316","1","HRV"
"63757","18.75","45.75","3298","1","HRV"
"63758","19.25","45.75","3600","1","SRB"
"63759","19.75","45.75","3600","1","SRB"
"63760","20.25","45.75","3600","1","SRB"
"63761","20.75","45.75","3589","1","SRB"
"63762","21.25","45.75","2669","1","ROU"
"63763","21.75","45.75","1406","1","ROU"
"63766","23.25","45.75","1751","1","ROU"
"63767","23.75","45.75","1317","1","ROU"
"63768","24.25","45.75","2235","1","ROU"
"63769","24.75","45.75","2289","1","ROU"
"63770","25.25","45.75","1981","1","ROU"
"63771","25.75","45.75","2200","1","ROU"
"63774","27.25","45.75","3548","1","ROU"
"63775","27.75","45.75","3600","1","ROU"
"63776","28.25","45.75","3466","1","MDA"
"63777","28.75","45.75","3362","1","UKR"
"63778","29.25","45.75","2988","1","UKR"
"63779","29.75","45.75","1721","1","UKR"
"63787","33.75","45.75","2859","1","UKR"
"63788","34.25","45.75","2995","1","UKR"
"63796","38.25","45.75","2645","1","RUS"
"63797","38.75","45.75","3591","1","RUS"
"63798","39.25","45.75","3574","1","RUS"
"63799","39.75","45.75","3582","1","RUS"
"63800","40.25","45.75","3600","1","RUS"
"63801","40.75","45.75","3600","1","RUS"
"63802","41.25","45.75","3600","1","RUS"
"63803","41.75","45.75","3599","1","RUS"
"63804","42.25","45.75","3542","1","RUS"
"63805","42.75","45.75","3192","1","RUS"
"63806","43.25","45.75","3299","1","RUS"
"63807","43.75","45.75","3479","1","RUS"
"63808","44.25","45.75","3568","1","RUS"
"63809","44.75","45.75","3424","1","RUS"
"63810","45.25","45.75","3424","1","RUS"
"63811","45.75","45.75","1704","1","RUS"
"63812","46.25","45.75","1103","1","RUS"
"63814","47.25","45.75","2136","1","RUS"
"63815","47.75","45.75","1767","1","RUS"
"63816","48.25","45.75","1033","1","RUS"
"63843","61.75","45.75","2300","1","KAZ"
"63844","62.25","45.75","1442","1","KAZ"
"63868","74.25","45.75","1765","1","KAZ"
"63869","74.75","45.75","780","1","KAZ"
"63870","75.25","45.75","780","1","KAZ"
"63878","79.25","45.75","2642","1","KAZ"
"63879","79.75","45.75","3519","1","KAZ"
"63880","80.25","45.75","3350","1","KAZ"
"63881","80.75","45.75","2993","1","KAZ"
"63882","81.25","45.75","2429","1","KAZ"
"63883","81.75","45.75","1392","1","KAZ"
"63884","82.25","45.75","1923","1","KAZ"
"63885","82.75","45.75","1923","1","CHN"
"63886","83.25","45.75","3332","1","CHN"
"63887","83.75","45.75","3013","1","CHN"
"63888","84.25","45.75","1660","1","CHN"
"63946","113.25","45.75","875","1","MNG"
"63947","113.75","45.75","743","1","MNG"
"63948","114.25","45.75","874","1","MNG"
"63959","119.75","45.75","1518","1","CHN"
"63960","120.25","45.75","1518","1","CHN"
"63961","120.75","45.75","2243","1","CHN"
"63962","121.25","45.75","2564","1","CHN"
"63963","121.75","45.75","3467","1","CHN"
"63964","122.25","45.75","3083","1","CHN"
"63965","122.75","45.75","3253","1","CHN"
"63966","123.25","45.75","3347","1","CHN"
"63967","123.75","45.75","3189","1","CHN"
"63968","124.25","45.75","3356","1","CHN"
"63969","124.75","45.75","2827","1","CHN"
"63970","125.25","45.75","3234","1","CHN"
"63971","125.75","45.75","3587","1","CHN"
"63972","126.25","45.75","3541","1","CHN"
"63973","126.75","45.75","3309","1","CHN"
"63974","127.25","45.75","2849","1","CHN"
"63975","127.75","45.75","2849","1","CHN"
"63976","128.25","45.75","2758","1","CHN"
"63977","128.75","45.75","2873","1","CHN"
"63978","129.25","45.75","1115","1","CHN"
"63979","129.75","45.75","1008","1","CHN"
"63980","130.25","45.75","2002","1","CHN"
"63981","130.75","45.75","2338","1","CHN"
"63982","131.25","45.75","2131","1","CHN"
"63983","131.75","45.75","2853","1","CHN"
"63984","132.25","45.75","2278","1","CHN"
"63985","132.75","45.75","3374","1","CHN"
"63986","133.25","45.75","3106","1","CHN"
"64193","-123.25","45.25","2626","1","USA"
"64194","-122.75","45.25","1815","1","USA"
"64197","-121.25","45.25","2967","1","USA"
"64202","-118.75","45.25","790","1","USA"
"64204","-117.75","45.25","1918","1","USA"
"64205","-117.25","45.25","881","1","USA"
"64206","-116.75","45.25","1082","1","USA"
"64212","-113.75","45.25","1056","1","USA"
"64213","-113.25","45.25","844","1","USA"
"64214","-112.75","45.25","1759","1","USA"
"64215","-112.25","45.25","1759","1","USA"
"64216","-111.75","45.25","1476","1","USA"
"64221","-109.25","45.25","926","1","USA"
"64222","-108.75","45.25","1012","1","USA"
"64224","-107.75","45.25","948","1","USA"
"64225","-107.25","45.25","945","1","USA"
"64228","-105.75","45.25","1073","1","USA"
"64229","-105.25","45.25","2232","1","USA"
"64230","-104.75","45.25","2232","1","USA"
"64231","-104.25","45.25","2023","1","USA"
"64234","-102.75","45.25","1330","1","USA"
"64235","-102.25","45.25","3600","1","USA"
"64236","-101.75","45.25","3600","1","USA"
"64237","-101.25","45.25","3593","1","USA"
"64238","-100.75","45.25","3590","1","USA"
"64239","-100.25","45.25","3571","1","USA"
"64240","-99.75","45.25","3600","1","USA"
"64241","-99.25","45.25","3600","1","USA"
"64242","-98.75","45.25","3600","1","USA"
"64243","-98.25","45.25","3600","1","USA"
"64244","-97.75","45.25","3587","1","USA"
"64245","-97.25","45.25","3587","1","USA"
"64246","-96.75","45.25","3600","1","USA"
"64247","-96.25","45.25","3600","1","USA"
"64248","-95.75","45.25","3600","1","USA"
"64249","-95.25","45.25","3600","1","USA"
"64250","-94.75","45.25","3598","1","USA"
"64251","-94.25","45.25","3600","1","USA"
"64252","-93.75","45.25","3597","1","USA"
"64253","-93.25","45.25","3538","1","USA"
"64254","-92.75","45.25","3600","1","USA"
"64255","-92.25","45.25","3489","1","USA"
"64256","-91.75","45.25","3053","1","USA"
"64257","-91.25","45.25","2926","1","USA"
"64258","-90.75","45.25","1405","1","USA"
"64259","-90.25","45.25","1161","1","USA"
"64260","-89.75","45.25","1161","1","USA"
"64261","-89.25","45.25","1344","1","USA"
"64264","-87.75","45.25","1125","1","USA"
"64269","-85.25","45.25","1528","1","USA"
"64270","-84.75","45.25","1152","1","USA"
"64280","-79.75","45.25","708","1","CAN"
"64287","-76.25","45.25","1956","1","CAN"
"64288","-75.75","45.25","2597","1","CAN"
"64289","-75.25","45.25","2665","1","CAN"
"64290","-74.75","45.25","2665","1","CAN"
"64291","-74.25","45.25","2857","1","CAN"
"64292","-73.75","45.25","2858","1","CAN"
"64293","-73.25","45.25","3282","1","CAN"
"64294","-72.75","45.25","2213","1","CAN"
"64296","-71.75","45.25","1006","1","CAN"
"64439","-0.25","45.25","3138","1","FRA"
"64440","0.25","45.25","3138","1","FRA"
"64441","0.75","45.25","2717","1","FRA"
"64442","1.25","45.25","2985","1","FRA"
"64443","1.75","45.25","2404","1","FRA"
"64444","2.25","45.25","1080","1","FRA"
"64445","2.75","45.25","1223","1","FRA"
"64446","3.25","45.25","1936","1","FRA"
"64447","3.75","45.25","1058","1","FRA"
"64448","4.25","45.25","1493","1","FRA"
"64449","4.75","45.25","2721","1","FRA"
"64450","5.25","45.25","1768","1","FRA"
"64451","5.75","45.25","708","1","FRA"
"64454","7.25","45.25","1296","1","ITA"
"64455","7.75","45.25","1296","1","ITA"
"64456","8.25","45.25","2648","1","ITA"
"64457","8.75","45.25","3540","1","ITA"
"64458","9.25","45.25","3241","1","ITA"
"64459","9.75","45.25","3518","1","ITA"
"64460","10.25","45.25","3502","1","ITA"
"64461","10.75","45.25","3316","1","ITA"
"64462","11.25","45.25","3348","1","ITA"
"64463","11.75","45.25","3584","1","ITA"
"64467","13.75","45.25","2003","1","HRV"
"64468","14.25","45.25","876","1","HRV"
"64469","14.75","45.25","809","1","HRV"
"64470","15.25","45.25","809","1","HRV"
"64471","15.75","45.25","3031","1","HRV"
"64472","16.25","45.25","3121","1","HRV"
"64473","16.75","45.25","2863","1","HRV"
"64474","17.25","45.25","2490","1","HRV"
"64475","17.75","45.25","2365","1","HRV"
"64476","18.25","45.25","3059","1","HRV"
"64477","18.75","45.25","3411","1","HRV"
"64478","19.25","45.25","3562","1","HRV"
"64479","19.75","45.25","3593","1","SRB"
"64480","20.25","45.25","3530","1","SRB"
"64481","20.75","45.25","3564","1","SRB"
"64482","21.25","45.25","2688","1","ROU"
"64483","21.75","45.25","829","1","ROU"
"64491","25.75","45.25","783","1","ROU"
"64492","26.25","45.25","981","1","ROU"
"64493","26.75","45.25","2464","1","ROU"
"64494","27.25","45.25","3562","1","ROU"
"64495","27.75","45.25","3565","1","ROU"
"64496","28.25","45.25","2979","1","ROU"
"64497","28.75","45.25","3027","1","UKR"
"64498","29.25","45.25","1720","1","ROU"
"64506","33.25","45.25","1579","1","UKR"
"64507","33.75","45.25","2974","1","UKR"
"64508","34.25","45.25","3512","1","UKR"
"64509","34.75","45.25","3323","1","UKR"
"64510","35.25","45.25","1769","1","UKR"
"64511","35.75","45.25","2468","1","UKR"
"64512","36.25","45.25","1568","1","UKR"
"64514","37.25","45.25","2794","1","RUS"
"64515","37.75","45.25","2794","1","RUS"
"64516","38.25","45.25","3569","1","RUS"
"64517","38.75","45.25","3595","1","RUS"
"64518","39.25","45.25","3482","1","RUS"
"64519","39.75","45.25","3502","1","RUS"
"64520","40.25","45.25","3561","1","RUS"
"64521","40.75","45.25","3533","1","RUS"
"64522","41.25","45.25","3566","1","RUS"
"64523","41.75","45.25","3558","1","RUS"
"64524","42.25","45.25","3600","1","RUS"
"64525","42.75","45.25","3501","1","RUS"
"64526","43.25","45.25","3317","1","RUS"
"64527","43.75","45.25","3261","1","RUS"
"64528","44.25","45.25","3508","1","RUS"
"64529","44.75","45.25","2403","1","RUS"
"64530","45.25","45.25","2403","1","RUS"
"64531","45.75","45.25","762","1","RUS"
"64534","47.25","45.25","872","1","RUS"
"64567","63.75","45.25","984","1","KAZ"
"64568","64.25","45.25","2460","1","KAZ"
"64569","64.75","45.25","2013","1","KAZ"
"64570","65.25","45.25","931","1","KAZ"
"64588","74.25","45.25","1737","1","KAZ"
"64589","74.75","45.25","3383","1","KAZ"
"64590","75.25","45.25","3383","1","KAZ"
"64591","75.75","45.25","1036","1","KAZ"
"64595","77.75","45.25","829","1","KAZ"
"64596","78.25","45.25","1564","1","KAZ"
"64597","78.75","45.25","2462","1","KAZ"
"64598","79.25","45.25","3334","1","KAZ"
"64599","79.75","45.25","2807","1","KAZ"
"64600","80.25","45.25","2294","1","KAZ"
"64601","80.75","45.25","2397","1","KAZ"
"64602","81.25","45.25","2396","1","KAZ"
"64603","81.75","45.25","2607","1","CHN"
"64606","83.25","45.25","1738","1","CHN"
"64607","83.75","45.25","1708","1","CHN"
"64608","84.25","45.25","947","1","CHN"
"64609","84.75","45.25","1089","1","CHN"
"64667","113.75","45.25","844","1","MNG"
"64668","114.25","45.25","1543","1","MNG"
"64669","114.75","45.25","2038","1","CHN"
"64679","119.75","45.25","917","1","CHN"
"64680","120.25","45.25","917","1","CHN"
"64681","120.75","45.25","1650","1","CHN"
"64682","121.25","45.25","2832","1","CHN"
"64683","121.75","45.25","2189","1","CHN"
"64684","122.25","45.25","1358","1","CHN"
"64685","122.75","45.25","2978","1","CHN"
"64686","123.25","45.25","3506","1","CHN"
"64687","123.75","45.25","3492","1","CHN"
"64688","124.25","45.25","3186","1","CHN"
"64689","124.75","45.25","3433","1","CHN"
"64690","125.25","45.25","3540","1","CHN"
"64691","125.75","45.25","3581","1","CHN"
"64692","126.25","45.25","3592","1","CHN"
"64693","126.75","45.25","3415","1","CHN"
"64694","127.25","45.25","1380","1","CHN"
"64695","127.75","45.25","1380","1","CHN"
"64696","128.25","45.25","3069","1","CHN"
"64697","128.75","45.25","2168","1","CHN"
"64699","129.75","45.25","721","1","CHN"
"64700","130.25","45.25","2153","1","CHN"
"64701","130.75","45.25","1959","1","CHN"
"64702","131.25","45.25","2474","1","CHN"
"64703","131.75","45.25","2305","1","CHN"
"64704","132.25","45.25","1148","1","CHN"
"64705","132.75","45.25","2412","1","CHN"
"64706","133.25","45.25","2387","1","RUS"
"64723","141.75","45.25","1550","1","JPN"
"64913","-123.25","44.75","2766","1","USA"
"64914","-122.75","44.75","1134","1","USA"
"64917","-121.25","44.75","2696","1","USA"
"64922","-118.75","44.75","732","1","USA"
"64924","-117.75","44.75","1420","1","USA"
"64925","-117.25","44.75","1142","1","USA"
"64926","-116.75","44.75","2201","1","USA"
"64927","-116.25","44.75","993","1","USA"
"64931","-114.25","44.75","732","1","USA"
"64932","-113.75","44.75","1596","1","USA"
"64933","-113.25","44.75","2150","1","USA"
"64934","-112.75","44.75","2735","1","USA"
"64935","-112.25","44.75","2735","1","USA"
"64936","-111.75","44.75","1736","1","USA"
"64942","-108.75","44.75","1913","1","USA"
"64944","-107.75","44.75","1485","1","USA"
"64945","-107.25","44.75","946","1","USA"
"64946","-106.75","44.75","1353","1","USA"
"64948","-105.75","44.75","1225","1","USA"
"64949","-105.25","44.75","2541","1","USA"
"64950","-104.75","44.75","2541","1","USA"
"64951","-104.25","44.75","1978","1","USA"
"64953","-103.25","44.75","866","1","USA"
"64954","-102.75","44.75","2475","1","USA"
"64955","-102.25","44.75","3600","1","USA"
"64956","-101.75","44.75","3392","1","USA"
"64957","-101.25","44.75","3123","1","USA"
"64958","-100.75","44.75","3297","1","USA"
"64959","-100.25","44.75","3569","1","USA"
"64960","-99.75","44.75","3600","1","USA"
"64961","-99.25","44.75","3597","1","USA"
"64962","-98.75","44.75","3600","1","USA"
"64963","-98.25","44.75","3600","1","USA"
"64964","-97.75","44.75","3600","1","USA"
"64965","-97.25","44.75","3600","1","USA"
"64966","-96.75","44.75","3596","1","USA"
"64967","-96.25","44.75","3600","1","USA"
"64968","-95.75","44.75","3600","1","USA"
"64969","-95.25","44.75","3600","1","USA"
"64970","-94.75","44.75","3600","1","USA"
"64971","-94.25","44.75","3600","1","USA"
"64972","-93.75","44.75","3594","1","USA"
"64973","-93.25","44.75","3521","1","USA"
"64974","-92.75","44.75","3597","1","USA"
"64975","-92.25","44.75","3576","1","USA"
"64976","-91.75","44.75","3566","1","USA"
"64977","-91.25","44.75","2440","1","USA"
"64978","-90.75","44.75","2727","1","USA"
"64979","-90.25","44.75","3060","1","USA"
"64980","-89.75","44.75","3060","1","USA"
"64981","-89.25","44.75","2104","1","USA"
"64982","-88.75","44.75","1712","1","USA"
"64983","-88.25","44.75","3027","1","USA"
"64984","-87.75","44.75","2262","1","USA"
"64985","-87.25","44.75","1005","1","USA"
"64988","-85.75","44.75","2533","1","USA"
"64989","-85.25","44.75","1449","1","USA"
"64990","-84.75","44.75","959","1","USA"
"64992","-83.75","44.75","734","1","USA"
"64997","-81.25","44.75","900","1","CAN"
"64998","-80.75","44.75","1855","1","CAN"
"65000","-79.75","44.75","1890","1","CAN"
"65001","-79.25","44.75","1952","1","CAN"
"65002","-78.75","44.75","1300","1","CAN"
"65007","-76.25","44.75","2129","1","CAN"
"65008","-75.75","44.75","2151","1","CAN"
"65009","-75.25","44.75","751","1","USA"
"65010","-74.75","44.75","751","1","USA"
"65013","-73.25","44.75","1598","1","USA"
"65020","-69.75","44.75","841","1","USA"
"65021","-69.25","44.75","854","1","USA"
"65158","-0.75","44.75","2233","1","FRA"
"65159","-0.25","44.75","3463","1","FRA"
"65160","0.25","44.75","3463","1","FRA"
"65161","0.75","44.75","3320","1","FRA"
"65162","1.25","44.75","2605","1","FRA"
"65163","1.75","44.75","3273","1","FRA"
"65164","2.25","44.75","2261","1","FRA"
"65165","2.75","44.75","2471","1","FRA"
"65166","3.25","44.75","1725","1","FRA"
"65168","4.25","44.75","826","1","FRA"
"65169","4.75","44.75","2112","1","FRA"
"65170","5.25","44.75","871","1","FRA"
"65171","5.75","44.75","1555","1","FRA"
"65172","6.25","44.75","768","1","FRA"
"65174","7.25","44.75","2501","1","ITA"
"65175","7.75","44.75","2501","1","ITA"
"65176","8.25","44.75","1819","1","ITA"
"65177","8.75","44.75","1830","1","ITA"
"65178","9.25","44.75","1451","1","ITA"
"65179","9.75","44.75","1541","1","ITA"
"65180","10.25","44.75","2989","1","ITA"
"65181","10.75","44.75","3239","1","ITA"
"65182","11.25","44.75","3402","1","ITA"
"65183","11.75","44.75","3533","1","ITA"
"65184","12.25","44.75","1613","1","ITA"
"65190","15.25","44.75","843","1","HRV"
"65191","15.75","44.75","1782","1","HRV"
"65192","16.25","44.75","1782","1","BIH"
"65193","16.75","44.75","2296","1","BIH"
"65194","17.25","44.75","2754","1","BIH"
"65195","17.75","44.75","2867","1","BIH"
"65196","18.25","44.75","2845","1","BIH"
"65197","18.75","44.75","2876","1","BIH"
"65198","19.25","44.75","3165","1","BIH"
"65199","19.75","44.75","3571","1","SRB"
"65200","20.25","44.75","3208","1","SRB"
"65201","20.75","44.75","3345","1","SRB"
"65202","21.25","44.75","3001","1","SRB"
"65208","24.25","44.75","1394","1","ROU"
"65209","24.75","44.75","2299","1","ROU"
"65210","25.25","44.75","2875","1","ROU"
"65211","25.75","44.75","3160","1","ROU"
"65212","26.25","44.75","3320","1","ROU"
"65213","26.75","44.75","3591","1","ROU"
"65214","27.25","44.75","3419","1","ROU"
"65215","27.75","44.75","3146","1","ROU"
"65216","28.25","44.75","2500","1","ROU"
"65217","28.75","44.75","1252","1","ROU"
"65227","33.75","44.75","1807","1","UKR"
"65228","34.25","44.75","861","1","UKR"
"65235","37.75","44.75","1388","1","RUS"
"65236","38.25","44.75","1786","1","RUS"
"65237","38.75","44.75","1511","1","RUS"
"65238","39.25","44.75","1921","1","RUS"
"65239","39.75","44.75","2731","1","RUS"
"65240","40.25","44.75","2639","1","RUS"
"65241","40.75","44.75","3134","1","RUS"
"65242","41.25","44.75","3524","1","RUS"
"65243","41.75","44.75","3581","1","RUS"
"65244","42.25","44.75","3594","1","RUS"
"65245","42.75","44.75","3598","1","RUS"
"65246","43.25","44.75","3496","1","RUS"
"65247","43.75","44.75","3003","1","RUS"
"65248","44.25","44.75","2887","1","RUS"
"65249","44.75","44.75","1848","1","RUS"
"65250","45.25","44.75","1848","1","RUS"
"65251","45.75","44.75","1341","1","RUS"
"65288","64.25","44.75","1145","1","KAZ"
"65289","64.75","44.75","2031","1","KAZ"
"65290","65.25","44.75","2591","1","KAZ"
"65291","65.75","44.75","1633","1","KAZ"
"65304","72.25","44.75","1306","1","KAZ"
"65312","76.25","44.75","1034","1","KAZ"
